Run A	Run B	A and B originally	A and B after aligning	From A	From Refs with alignment	From Refs without alignment
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_H02_P010693_S00_N16_R1	-1.0	-1.0	-1.0	0.49805054048	4.09966980748
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_F01_P013387_B00_N06_R1	2.91807142857	0.664383126938	0.773178441061	0.483396008731	2.03593724019
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	2.5366744428	6.21661430276
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_A05_P013387_B00_N33_R1	-1.0	-1.0	-1.0	0.354261376208	1.35725497106
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_A01_P013387_B00_N01_R1	3.12132608696	0.708928028139	0.726941019824	0.54150982608	0.775488886819
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_H03_P010693_S00_N24_R1	-1.0	-1.0	-1.0	0.409314767946	3.88207565405
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_H04_P013387_B00_N32_R1	-1.0	-1.0	-1.0	0.270923371761	0.998195672055
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_D04_P013387_B00_N28_R1	-1.0	-1.0	-1.0	0.312049885383	0.97589873604
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_C02_P010693_S00_N11_R1	1.32929787234	0.584725991526	0.649444656214	0.491938950334	5.05414822847
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_B03_P010693_S00_N18_R1	-1.0	-1.0	-1.0	0.635571530417	4.43126810848
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_E04_P013387_B00_N29_R1	-1.0	-1.0	-1.0	0.319030823294	1.09720265207
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_E01_P013387_B00_N05_R1	2.17937419355	0.486382548986	0.465129232609	0.588508869633	2.08856575154
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_D02_P010693_S00_N12_R1	1.83434146341	1.10149415791	1.31463766218	0.420674402886	4.89616149537
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_E04_P010693_S00_N29_R1	-1.0	-1.0	-1.0	0.608762630581	3.72206927317
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_C05_P013387_B00_N35_R1	-1.0	-1.0	-1.0	0.952888753661	2.22981466271
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_F03_P013387_B00_N22_R1	-1.0	-1.0	-1.0	0.280087205592	1.47714444239
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_E01_P010693_S00_N05_R1	0.924294642857	0.297166988708	0.298940496241	0.387587794383	4.00991721374
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_C01_P013387_B00_N03_R1	5.05128125	0.571233231477	0.655136554538	0.280266485962	0.84140235627
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_G01_P013387_B00_N07_R1	-1.0	-1.0	-1.0	0.488452207557	3.73081023356
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_H01_P010693_S00_N08_R1	1.326	0.508214224682	0.974714395973	0.836140657603	5.06198928275
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_G04_P013387_B00_N31_R1	-1.0	-1.0	-1.0	0.395849944637	1.07356937757
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_B05_P013387_B00_N34_R1	-1.0	-1.0	-1.0	0.541205274395	1.74677407276
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_D03_P013387_B00_N20_R1	-1.0	-1.0	-1.0	0.437768868937	1.93195334899
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_B01_P010693_S00_N02_R1	1.27566086957	0.586860820247	0.54612815773	0.489088023199	2.36664099224
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_C01_P010693_S00_N03_R1	0.0	0.165941648336	0.0	0.477390240241	4.3248629726
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_F04_P010693_S00_N30_R1	-1.0	-1.0	-1.0	0.60048911751	3.78229041564
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_B05_P010693_S00_N34_R1	-1.0	-1.0	-1.0	0.578118665299	3.32185075114
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_D02_P013387_B00_N12_R1	-1.0	-1.0	-1.0	0.476479211972	3.49303742315
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_G04_P010693_S00_N31_R1	-1.0	-1.0	-1.0	0.510957825668	3.82271361699
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_B02_P010693_S00_N10_R1	0.597628571429	0.373616210909	0.346193750772	0.480262959892	4.51903291897
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_G02_P013387_B00_N15_R1	-1.0	-1.0	-1.0	0.454920842951	2.91316422936
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_B01_P013387_B00_N02_R1	4.21808196721	0.62263373775	0.657757914282	0.374458498562	0.588762720379
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_A04_P013387_B00_N25_R1	-1.0	-1.0	-1.0	0.431133292066	1.08742631966
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_E03_P010693_S00_N21_R1	-1.0	-1.0	-1.0	0.413116546251	4.18066732872
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_G02_P010693_S00_N15_R1	-1.0	-1.0	-1.0	0.490658151028	4.47954379694
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_D05_P013387_B00_N36_R1	-1.0	-1.0	-1.0	0.508403427355	1.69472142594
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_B04_P010693_S00_N26_R1	-1.0	-1.0	-1.0	0.498759868442	3.67113009356
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_A03_P010693_S00_N17_R1	-1.0	-1.0	-1.0	0.415296926303	4.53176632494
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_C04_P013387_B00_N27_R1	-1.0	-1.0	-1.0	0.374203918968	0.884039085289
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_C04_P010693_S00_N27_R1	-1.0	-1.0	-1.0	0.477582523764	3.49854668904
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_G01_P010693_S00_N07_R1	1.29397814208	0.300529816324	0.26168339798	0.505613910252	3.68259129237
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_H02_P013387_B00_N16_R1	-1.0	-1.0	-1.0	0.436899981082	2.84101850586
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_C05_P010693_S00_N35_R2	-1.0	-1.0	-1.0	-1.0	-1.0
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_H01_P013387_B00_N08_R1	-1.0	-1.0	-1.0	0.441542407133	3.33383056218
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_D01_P010693_S00_N04_R1	0.479224206349	0.298171413584	0.219448501876	0.619338124084	4.41243678069
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_F04_P013387_B00_N30_R1	-1.0	-1.0	-1.0	0.424281912874	1.17017523532
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_D01_P013387_B00_N04_R1	2.66138536585	0.589582434779	0.683704768606	0.47143378374	3.17613141715
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_A02_P010693_S00_N09_R1	0.977066666667	0.645379707337	0.705244828694	0.455038632501	4.23914293059
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_F01_P010693_S00_N06_R1	1.2305902439	0.361422905564	0.302082981984	0.474032305515	4.05577878661
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_F02_P010693_S00_N14_R1	-1.0	-1.0	-1.0	0.501428241234	3.92450509807
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_F03_P010693_S00_N22_R1	-1.0	-1.0	-1.0	0.390400645956	4.128914001
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_H04_P010693_S00_N32_R1	-1.0	-1.0	-1.0	0.726081439075	3.6493060459
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_B03_P013387_B00_N18_R1	-1.0	-1.0	-1.0	0.343127437712	2.33139549828
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_A03_P013387_B00_N17_R1	-1.0	-1.0	-1.0	0.430443453765	2.72208507061
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_G03_P010693_S00_N23_R1	-1.0	-1.0	-1.0	0.507016662003	4.22338966524
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_D04_P010693_S00_N28_R1	-1.0	-1.0	-1.0	0.500027339239	3.64467578454
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_A04_P010693_S00_N25_R1	-1.0	-1.0	-1.0	0.555675499036	4.23874140884
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_H03_P013387_B00_N24_R1	-1.0	-1.0	-1.0	0.403796308084	1.19023445703
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_A02_P013387_B00_N09_R1	-1.0	-1.0	-1.0	0.6143223112	4.13767557328
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_G03_P013387_B00_N23_R1	-1.0	-1.0	-1.0	0.343960971285	1.39250928009
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_F02_P013387_B00_N14_R1	-1.0	-1.0	-1.0	0.446398070882	2.97180413255
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_A05_P010693_S00_N33_R1	-1.0	-1.0	-1.0	0.537463458336	3.5560751363
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_C03_P013387_B00_N19_R1	-1.0	-1.0	-1.0	0.307477541922	1.67964067376
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_E03_P013387_B00_N21_R1	-1.0	-1.0	-1.0	0.290522322178	1.70519634089
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01308_C02_P013387_B00_N11_R1	-1.0	-1.0	-1.0	0.516184199313	3.59088666282
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_C03_P010693_S00_N19_R1	-1.0	-1.0	-1.0	0.48476874327	4.32559251317
run_A, run_B =	01075_C01_P010693_S00_N03_R1	01075_D03_P010693_S00_N20_R1	-1.0	-1.0	-1.0	0.35234443459	4.2585311083
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_E02_P010693_S00_N13_R1	3.30970555556	0.664713263082	0.820601250017	0.492418412088	5.20115417106
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_E02_P013387_B00_N13_R1	1.5587254902	0.851342932491	0.794540803247	0.415370716579	3.1214559747
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_B04_P013387_B00_N26_R1	-1.0	-1.0	-1.0	0.339175075288	0.908997953734
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_B02_P013387_B00_N10_R1	1.67760759494	0.461183891007	0.450431070343	0.393301562814	2.60795778358
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_H02_P010693_S00_N16_R1	4.0688161435	0.947582888659	1.0905331925	0.499480582649	3.92115836541
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_F01_P013387_B00_N06_R1	3.12888541667	0.680980223536	0.790446579692	0.331454062897	1.98553416416
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	2.75017753944	6.47557841133
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_A05_P013387_B00_N33_R1	5.18024242424	0.927405558532	0.963588704514	0.402984909191	1.48171804714
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_A01_P013387_B00_N01_R1	-1.0	-1.0	-1.0	0.584679641016	0.823873926235
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_H03_P010693_S00_N24_R1	3.23833035714	0.757132740079	0.817155467798	0.406670395832	3.93173448559
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_H04_P013387_B00_N32_R1	4.60603125	1.16222087345	1.60704298125	0.267547550945	1.03715843989
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_D04_P013387_B00_N28_R1	-1.0	-1.0	-1.0	0.540608685418	1.13690549344
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_C02_P010693_S00_N11_R1	3.61834011628	0.696297867783	0.845614636967	0.502453654424	4.82313754341
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_B03_P010693_S00_N18_R1	3.51735555556	0.928137187381	1.09616003425	0.577095209358	4.38380657194
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_E04_P013387_B00_N29_R1	-1.0	-1.0	-1.0	0.380749457403	1.10414453882
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_E01_P013387_B00_N05_R1	4.67354761905	1.64017711532	1.82682890212	0.414692550638	1.98626826249
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_D02_P010693_S00_N12_R1	3.68470640177	0.62775194005	0.732618187453	0.458596252628	4.73718169327
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_E04_P010693_S00_N29_R1	-1.0	-1.0	-1.0	0.711803811141	3.89482725159
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_C05_P013387_B00_N35_R1	-1.0	-1.0	-1.0	0.31906584608	1.56556197979
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_F03_P013387_B00_N22_R1	-1.0	-1.0	-1.0	0.33412839281	1.52215367614
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_E01_P010693_S00_N05_R1	-1.0	-1.0	-1.0	0.454977137365	3.93299017057
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_C01_P013387_B00_N03_R1	-1.0	-1.0	-1.0	0.274976956497	0.830969842422
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_G01_P013387_B00_N07_R1	1.05653097345	0.387864489444	0.334921499751	0.438182684754	3.61616796217
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_H01_P010693_S00_N08_R1	5.32333333333	1.06959484996	1.55695898903	1.10462557289	5.07683290163
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_G04_P013387_B00_N31_R1	5.21929032258	1.44079837017	1.51317338064	0.522190075921	1.20871100687
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_B05_P013387_B00_N34_R1	5.75718181818	0.706253845452	0.953072471745	0.310335081395	1.55944928433
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_D03_P013387_B00_N20_R1	-1.0	-1.0	-1.0	0.401591141306	1.95967354508
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_B01_P010693_S00_N02_R1	-1.0	-1.0	-1.0	0.558621100482	2.3276850005
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_C01_P010693_S00_N03_R1	-1.0	-1.0	-1.0	0.525475577069	4.19872025347
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_F04_P010693_S00_N30_R1	-1.0	-1.0	-1.0	0.50602522703	3.79758089922
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_B05_P010693_S00_N34_R1	-1.0	-1.0	-1.0	1.23700928768	4.29281713693
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_D02_P013387_B00_N12_R1	1.321109375	0.924135046808	0.856494616166	0.42234575447	3.3455135582
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_G04_P010693_S00_N31_R1	-1.0	-1.0	-1.0	0.430022821614	3.56934748435
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_B02_P010693_S00_N10_R1	3.83291780822	0.672600197155	0.824427100103	0.583184796178	4.71704811015
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_G02_P013387_B00_N15_R1	2.146075	1.07600304371	0.980851338834	0.441108257778	2.92883932754
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_B01_P013387_B00_N02_R1	-1.0	-1.0	-1.0	0.369355101165	0.587872007541
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_A04_P013387_B00_N25_R1	4.20787096774	0.994554125042	1.02029531006	0.568883257437	1.21107293751
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_E03_P010693_S00_N21_R1	3.35138834951	0.632958306863	0.740570427658	0.391005274202	4.06870806667
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_G02_P010693_S00_N15_R1	3.29625498008	0.649358073681	0.741244495149	0.4597252811	4.42885399265
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_D05_P013387_B00_N36_R1	-1.0	-1.0	-1.0	0.324687724185	1.50835429651
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_B04_P010693_S00_N26_R1	-1.0	-1.0	-1.0	0.521831047994	3.8052030331
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_A03_P010693_S00_N17_R1	3.07151680672	0.723040056504	0.86657516613	0.412506474774	4.47879855417
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_C04_P013387_B00_N27_R1	-1.0	-1.0	-1.0	0.337501157429	0.902069776418
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_C04_P010693_S00_N27_R1	-1.0	-1.0	-1.0	0.49296143208	3.65619810553
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_G01_P010693_S00_N07_R1	-1.0	-1.0	-1.0	0.482532624785	3.3907974094
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_H02_P013387_B00_N16_R1	2.85541666667	1.94479632287	2.04688503283	0.455544725469	2.94736916652
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_C05_P010693_S00_N35_R2	-1.0	-1.0	-1.0	-1.0	-1.0
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_H01_P013387_B00_N08_R1	1.09440243902	0.467775217225	0.421114145482	0.496528212513	3.40199060168
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_D01_P010693_S00_N04_R1	-1.0	-1.0	-1.0	0.429756666303	4.29348304171
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_F04_P013387_B00_N30_R1	5.31163333333	1.31191865756	1.53974196285	0.353850985378	1.07903295767
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_D01_P013387_B00_N04_R1	2.80534090909	0.917955387571	0.98303375241	0.468838294776	3.15187594724
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_A02_P010693_S00_N09_R1	4.52119672131	0.702273590182	0.856512580258	0.464524357569	4.29303950261
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_F01_P010693_S00_N06_R1	-1.0	-1.0	-1.0	0.477464594887	4.04807976359
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_F02_P010693_S00_N14_R1	4.50563250883	0.715371724033	0.912107909803	0.436730772265	3.94892938708
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_F03_P010693_S00_N22_R1	4.67620253165	1.54206017085	1.87640143332	0.39314247004	4.09154400717
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_H04_P010693_S00_N32_R1	-1.0	-1.0	-1.0	0.580320619306	3.59958946656
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_B03_P013387_B00_N18_R1	-1.0	-1.0	-1.0	0.402627671509	2.39976772865
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_A03_P013387_B00_N17_R1	-1.0	-1.0	-1.0	0.547865128086	2.72415640513
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_G03_P010693_S00_N23_R1	3.49040983607	0.758659029208	0.996988877242	0.412436485686	4.0489021239
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_D04_P010693_S00_N28_R1	-1.0	-1.0	-1.0	0.496667942862	3.61101849927
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_A04_P010693_S00_N25_R1	3.88177142857	0.689771772085	0.957018633717	0.532653660515	4.23892303932
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_H03_P013387_B00_N24_R1	-1.0	-1.0	-1.0	0.268672141009	1.07828549303
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_A02_P013387_B00_N09_R1	0.0	0.115486574639	0.0	0.483830540049	3.98669850636
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_G03_P013387_B00_N23_R1	-1.0	-1.0	-1.0	0.441737695643	1.54239442072
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_F02_P013387_B00_N14_R1	1.3616744186	0.748565047055	0.793479923521	0.641041370409	3.23813643396
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_A05_P010693_S00_N33_R1	-1.0	-1.0	-1.0	0.911196909041	3.67179465417
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_C03_P013387_B00_N19_R1	-1.0	-1.0	-1.0	0.332730314059	1.64632674518
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_E03_P013387_B00_N21_R1	-1.0	-1.0	-1.0	0.314685525841	1.69059490788
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01308_C02_P013387_B00_N11_R1	1.18273684211	0.716805481014	0.75217897835	0.469506440964	3.45901674574
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_C03_P010693_S00_N19_R1	3.59762420382	1.01423543064	1.16787822666	0.527671322756	4.35997615762
run_A, run_B =	01308_A02_P013387_B00_N09_R1	01075_D03_P010693_S00_N20_R1	4.00389473684	0.674911660972	0.862636842413	0.410696868471	4.21589987022
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_E02_P010693_S00_N13_R1	1.74812526539	0.448070890576	0.487962592823	0.470134607189	5.06675948035
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_E02_P013387_B00_N13_R1	2.35123906706	0.585031069526	0.619498878387	0.354075731788	3.05780716925
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_B04_P013387_B00_N26_R1	4.08114583333	0.695212044108	0.639607014058	0.323420362658	0.882484377198
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_B02_P013387_B00_N10_R1	2.33447260274	0.5464326847	0.59721389374	0.437519553714	2.73730805042
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_H02_P010693_S00_N16_R1	1.31804359431	0.312897783844	0.27895478243	0.543856289289	3.98147526393
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_F01_P013387_B00_N06_R1	2.99261111111	0.406985102028	0.485521690276	0.364347528754	1.82932780845
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_D05_P010693_S00_N36_R1	-1.0	-1.0	-1.0	2.44715266544	6.09153699301
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_A05_P013387_B00_N33_R1	4.12440816327	0.636071612192	0.566120432629	0.361690724044	1.40286223077
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_A01_P013387_B00_N01_R1	-1.0	-1.0	-1.0	0.622522420131	0.88421989759
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_H03_P010693_S00_N24_R1	0.999611940299	0.397680013502	0.379790105087	0.381637694845	3.78834462997
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_H04_P013387_B00_N32_R1	3.84015217391	0.768845808329	0.681319425437	0.303200403868	1.04870690346
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_D04_P013387_B00_N28_R1	4.006125	0.549188585636	0.474003389967	0.284344410619	0.925510939939
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_C02_P010693_S00_N11_R1	1.08443781095	0.355992955987	0.359873143765	0.503247195862	5.21572532203
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_B03_P010693_S00_N18_R1	0.913830210773	0.560221337437	0.564717962692	0.60750908678	4.39167621824
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_E04_P013387_B00_N29_R1	4.08426086957	0.568955899053	0.407167804781	0.314923565251	1.01749131747
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_E01_P013387_B00_N05_R1	3.48429032258	0.43969581603	0.472558360329	0.506243779191	2.00244887412
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_D02_P010693_S00_N12_R1	0.994410638298	0.418065537835	0.398307756171	0.443104729616	4.78830042622
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_E04_P010693_S00_N29_R1	1.27639655172	0.50843518074	0.46502375125	0.482715652355	3.62588267397
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_C05_P013387_B00_N35_R1	-1.0	-1.0	-1.0	0.419768747381	1.61450310541
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_F03_P013387_B00_N22_R1	3.17283333333	0.687568424473	0.640957681623	0.40994101123	1.63622875737
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_E01_P010693_S00_N05_R1	-1.0	-1.0	-1.0	0.541897496549	4.32229077017
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_C01_P013387_B00_N03_R1	4.07073333333	0.602114911873	0.592118065724	0.445987752953	1.05780824337
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_G01_P013387_B00_N07_R1	1.78725974026	0.551226007442	0.583787920834	0.371613942043	3.44917115465
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_H01_P010693_S00_N08_R1	-1.0	-1.0	-1.0	1.02514458561	4.95738544049
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_G04_P013387_B00_N31_R1	3.69588888889	0.582117736478	0.419096635017	0.364409340266	0.998367301059
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_B05_P013387_B00_N34_R1	3.76677777778	0.727022952644	0.670247514231	0.422754593963	1.56154986578
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_D03_P013387_B00_N20_R1	4.57297590361	1.71543807715	1.69254413368	0.343703211366	1.90330455729
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_B01_P010693_S00_N02_R1	-1.0	-1.0	-1.0	0.493629437138	2.42418493972
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_C01_P010693_S00_N03_R1	-1.0	-1.0	-1.0	0.535428009173	4.26866976397
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_F04_P010693_S00_N30_R1	1.30490697674	0.661616825464	0.591775756745	0.617528203514	4.20866736266
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_B05_P010693_S00_N34_R1	1.77164102564	0.531902582563	0.574557851512	0.565532240441	3.91856102481
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_D02_P013387_B00_N12_R1	2.28743019943	0.545088738235	0.64196355449	0.349350802569	3.35508065265
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_G04_P010693_S00_N31_R1	1.056625	0.559632541274	0.53736709537	0.420133642627	3.72920582032
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_B02_P010693_S00_N10_R1	1.25254347826	0.450179494242	0.474787931582	0.516932676064	4.65545747354
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_G02_P013387_B00_N15_R1	2.88911428571	0.768360995102	0.875338802188	0.462282383853	2.99584698866
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_B01_P013387_B00_N02_R1	-1.0	-1.0	-1.0	0.298054477743	0.530224913458
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01308_A04_P013387_B00_N25_R1	4.1095862069	0.706823650196	0.628543141098	0.29629113704	0.993709780831
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_E03_P010693_S00_N21_R1	0.860106382979	0.362505596063	0.318209558376	0.441809321023	4.1004566767
run_A, run_B =	01075_A03_P010693_S00_N17_R1	01075_G02_P010693_S00_N15_R1	0.755692745377	0.35318507733	0.327485350636	0.424705435628	4.44088633686
